"date","time","username","name","tweet","replies_count","retweets_count","likes_count"
2017-11-20,"15:10:43","sugawitter","菅 義偉","官房長官 「ふるさと納税で地域活性化期待」 【NHK 2017/11/21 20:03】...  https://t.co/XDl7Z9W4Ta",7,109,316
2017-11-19,"23:36:03","sugawitter","菅 義偉","平成29年11月20日(月)午後-内閣官房長官記者会見  （野上浩太郎内閣官房副長官） [冒頭発言] ・なし   https://t.co/fIkwhKHVPi  https://t.co/WCtC75s3em",4,23,83
2017-11-19,"23:35:23","sugawitter","菅 義偉","平成29年11月20日(月)午前-内閣官房長官記者会見   https://t.co/D1uQmCY9KG  https://t.co/tVf657vejH",0,39,139
2017-11-17,"00:21:25","sugawitter","菅 義偉","避難場所情報　新たにHP記載 【FNN 2017/11/17 8:00】...  https://t.co/N0J3HyGkIO",14,182,306
2017-11-17,"00:18:15","sugawitter","菅 義偉","平成29年11月17日(金)午後-内閣官房長官記者会見   https://t.co/dfNMzd2A9B  https://t.co/pCMGBnqaiE",4,27,97
2017-11-17,"00:17:53","sugawitter","菅 義偉","平成29年11月17日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・国家公務員の給与について   https://t.co/4aTkzTvBVY  https://t.co/P4Iegzfd48",5,25,91
2017-11-16,"00:09:29","sugawitter","菅 義偉","【北朝鮮情勢】中国の特使派遣、菅長官「北の非核化は日中の共通目標」連携強化に意欲 【産経新聞 2017/11/16 12:30】...  https://t.co/RSHpFsgQq0",8,97,223
2017-11-16,"00:03:51","sugawitter","菅 義偉","平成29年11月16日(木)午後-内閣官房長官記者会見   https://t.co/oR7Jh8iKq7  https://t.co/qZ8l556Wwu",3,29,83
2017-11-15,"23:39:58","sugawitter","菅 義偉","平成29年11月16日(木)午前-内閣官房長官記者会見  [冒頭発言] ・臨時閣議の概要について   https://t.co/57cJHGyKEs  https://t.co/bz05JHlKg6",6,42,132
2017-11-14,"23:56:20","sugawitter","菅 義偉","日馬富士暴行に官房長官苦言　「伝統の重み受け止めて」 【朝日新聞　2017/11/15 12:53】  ■菅義偉官房長官（発言録）...  https://t.co/FMZV45QKJk",17,108,320
2017-11-14,"23:54:57","sugawitter","菅 義偉","平成29年11月15日(水)午後-内閣官房長官記者会見   https://t.co/iW8grFbHkd  https://t.co/0Fp7ejYWUR",1,25,71
2017-11-14,"23:54:38","sugawitter","菅 義偉","平成29年11月15日(水)午前-内閣官房長官記者会見   https://t.co/lNfeNIwL3v  https://t.co/lGy2nXvfJV",1,25,77
2017-11-14,"02:43:43","sugawitter","菅 義偉","菅官房長官 「地方消費税」税源の偏り是正へ 【NHK 2017/11/14 13:01】...  https://t.co/IKDGAh42i2",6,94,203
2017-11-14,"02:36:03","sugawitter","菅 義偉","平成29年11月14日(火)午後-内閣官房長官記者会見   https://t.co/YgosW75spv  https://t.co/DuRGOSyGls",4,27,110
2017-11-14,"02:35:33","sugawitter","菅 義偉","平成29年11月14日(火)午前-内閣官房長官記者会見   https://t.co/L5boc2u6RK  https://t.co/KwoLCbVFYe",0,32,84
2017-11-12,"23:55:56","sugawitter","菅 義偉","日中首脳会談「非常に有意義」　官房長官   【日本経済新聞　2017/11/13 12:30】...  https://t.co/Iez8QhL4Gm",7,77,234
2017-11-12,"23:53:13","sugawitter","菅 義偉","平成29年11月13日(月)午後-内閣官房長官記者会見   https://t.co/U3e2GWsoHo  https://t.co/0rlU95ddnd",6,46,147
2017-11-12,"23:49:04","sugawitter","菅 義偉","平成29年11月13日(月)午前-内閣官房長官記者会見   https://t.co/EzAFodWOvq  https://t.co/qKKwT0hG1A",2,34,126
2017-11-10,"23:55:54","sugawitter","菅 義偉","こんにちは。  今週、トランプ大統領が日本を訪問しました。...  https://t.co/flpzKkePXq",33,283,1000
2017-11-10,"00:06:58","sugawitter","菅 義偉","官房長官「再発防止を徹底したい」 【FNN 2017/11/10 12:50】...  https://t.co/iv7VEKdVKn",18,62,215
2017-11-10,"00:03:33","sugawitter","菅 義偉","ＴＰＰ早期発効目指す＝菅長官 【時事通信　2017/11/10 12:32】...  https://t.co/anV5Fjt36t",4,48,111
2017-11-10,"00:00:31","sugawitter","菅 義偉","平成29年11月10日(金)午後-内閣官房長官記者会見   https://t.co/RPLPwTxWnJ  https://t.co/wrox6gbK7F",2,26,97
2017-11-09,"19:20:12","sugawitter","菅 義偉","平成29年11月10日(金)午前-内閣官房長官記者会見  [冒頭発言]  ・閣議の概要について  ・座間市における事件の再発防止に関する関係閣僚会議について...  https://t.co/qD7cCYR8L7",7,61,145
2017-11-09,"19:19:26","sugawitter","菅 義偉","平成29年11月10日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・座間市における事件の再発防止に関する関係閣僚会議について...  https://t.co/ukr2lmPOh9",4,62,152
2017-11-09,"15:39:43","sugawitter","菅 義偉","菅長官  北朝鮮制裁決議「中国はしっかり実行を」 【毎日新聞　2017/11/10 22:26】...  https://t.co/6K3LFOfKbo",4,99,269
2017-11-09,"00:42:54","sugawitter","菅 義偉","官房長官「ＡＰＥＣで自由貿易の議論主導 北朝鮮問題も発信」 【NHK 2017/11/9 13:04】...  https://t.co/QRmmvRCw2x",6,66,200
2017-11-09,"00:04:33","sugawitter","菅 義偉","平成29年11月9日(木)午後-内閣官房長官記者会見   https://t.co/XuSaJhA7PX  https://t.co/cJviY1SwIh",6,32,97
2017-11-08,"23:52:22","sugawitter","菅 義偉","平成29年11月9日(木)午前-内閣官房長官記者会見  [冒頭発言] ・安倍総理のＡＰＥＣ首脳会議及びＡＳＥＡＮ関連首脳会議出席について...  https://t.co/pRq6wBBkpE",6,76,196
2017-11-08,"00:50:56","sugawitter","菅 義偉","菅長官「力強いメッセージ」＝米大統領の韓国国会演説 【時事通信　2017/11/8 17:03】...  https://t.co/rscL5zlNgm",10,101,301
2017-11-07,"23:51:08","sugawitter","菅 義偉","平成29年11月8日(水)午後-内閣官房長官記者会見   https://t.co/HUALo6G79R  https://t.co/YEPtQsA0mT",3,46,146
2017-11-07,"19:28:14","sugawitter","菅 義偉","平成29年11月8日(水)午前-内閣官房長官記者会見  [冒頭発言] ・内閣官房の人事について   https://t.co/zdRYgavc6H  https://t.co/ZFjxPRCetI",5,46,125
2017-11-07,"00:33:22","sugawitter","菅 義偉","北への新制裁決定　個人・団体の資産凍結 【NNN 2017/11/7 16:06】  政府は７日、北朝鮮に対して３５の個人・団体の資産を凍結する新たな制裁を決定した。...  https://t.co/1fOcaKkCyX",69,1143,2401
2017-11-07,"00:31:06","sugawitter","菅 義偉","平成29年11月7日(火)午後-内閣官房長官記者会見   https://t.co/6bQvXYQfSr  https://t.co/ItZUXlCt2C",4,37,124
2017-11-06,"23:15:16","sugawitter","菅 義偉","平成29年11月7日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・我が国独自の対北朝鮮措置について   https://t.co/JcbgAz5Zgu  https://t.co/sjcKgckxc1",2,69,183
2017-11-06,"01:12:19","sugawitter","菅 義偉","【トランプ氏来日】安倍首相「日米同盟の揺るぎない絆を世界に示すことできた」 【産経新聞　2017/11/6 15:23】...  https://t.co/DHUTnWu2EX",5,190,554
2017-11-06,"00:05:53","sugawitter","菅 義偉","平成29年11月6日(月)午後-内閣官房長官記者会見  [冒頭発言] ・新型インフルエンザ等対策本部の運営訓練について   https://t.co/chdjSXqBbu  https://t.co/L7z3sS7jLQ",3,62,159
2017-11-05,"23:47:45","sugawitter","菅 義偉","平成29年11月6日(月)午前-内閣官房長官記者会見   https://t.co/n83Nt0KZmA  https://t.co/zQ8A9Dhuad",2,30,114
2017-11-04,"01:41:58","sugawitter","菅 義偉","こんにちは。  今週、衆議院総選挙を受けた特別国会において、改めて安倍総理が選出され、第四次安倍内閣が発足しました。 私は引き続き、内閣官房長官、沖縄基地負担軽減担当大臣を務めることとなりました。...  https://t.co/Sa7yJFUBCB",113,742,2239
2017-11-02,"00:55:04","sugawitter","菅 義偉","官房長官、年金運用黒字「財政安定に大きく寄与」   【日本経済新聞　2017/11/2 16:04】...  https://t.co/QAwU2GI1s8",13,129,307
2017-11-02,"00:50:41","sugawitter","菅 義偉","衆院質問時間の配分見直し「もっともな意見」　菅義偉官房長官、若手議員の危機感に理解　 【産経新聞　2017/11/2 13:01】...  https://t.co/351KoGXl1k",33,333,873
2017-11-02,"00:47:28","sugawitter","菅 義偉","平成29年11月2日(木)午後-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・副大臣及び大臣政務官の人事について ・国家安全保障会議について...  https://t.co/bWHoXpYmo3",2,37,106
2017-11-02,"00:46:49","sugawitter","菅 義偉","平成29年11月2日(木)午前-内閣官房長官記者会見   https://t.co/8OSzRIFlV9  https://t.co/0SnxMgyFqT",2,26,84
2017-11-01,"16:23:32","sugawitter","菅 義偉","初閣議 首相 少子高齢化克服の新政策取りまとめなど指示 【NHK 2017/11/2 23:55】...  https://t.co/pnOWlEN5yw",10,71,190
2017-11-01,"16:22:19","sugawitter","菅 義偉","平成29年11月1日(水)午後2-内閣官房長官記者会見(初閣議後)  [冒頭発言] ・初閣議の概要について   https://t.co/VNvhsgNIch  https://t.co/oNF37yFKEd",1,51,120
2017-11-01,"01:07:23","sugawitter","菅 義偉","第４次安倍内閣、全閣僚が再任 【JNN 2017/11/1】  菅官房長官が第４次安倍内閣の閣僚名簿を発表しました。１９人の閣僚全員が再任となりました。...  https://t.co/9lcy3aI93r",42,534,1192
2017-11-01,"01:05:08","sugawitter","菅 義偉","平成29年11月1日(水)午後-内閣官房長官記者会見(閣僚等名簿発表)  [冒頭発言] ・閣僚等名簿の発表について   https://t.co/gpcc7e1jc2  https://t.co/3KkfYtNSt2",2,53,153
2017-11-01,"01:04:36","sugawitter","菅 義偉","平成29年11月1日(水)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について   https://t.co/QJpowzN7pV  https://t.co/fPLrlc7YtI",0,31,103
2017-10-31,"00:49:02","sugawitter","菅 義偉","慰安婦登録先送りは適切＝菅官房長官 【時事通信　2017/10/31 12:16】...  https://t.co/pSglE53Fwj",23,210,455
2017-10-31,"00:42:44","sugawitter","菅 義偉","平成29年10月31日(火)午後-内閣官房長官記者会見   https://t.co/IUiKfH0JCa  https://t.co/L41LCvY0fs",9,28,95
2017-10-31,"00:42:07","sugawitter","菅 義偉","平成29年10月31日(火)午前-内閣官房長官記者会見   https://t.co/AJPnP4x6fC  https://t.co/Tu1zoLGCvn",5,30,108
2017-10-30,"02:31:28","sugawitter","菅 義偉","平成29年10月30日(月)午後-内閣官房長官記者会見   https://t.co/GQbPCrMiRl  https://t.co/pPAilja88h",4,31,100
2017-10-30,"02:30:56","sugawitter","菅 義偉","平成29年10月30日(月)午前-内閣官房長官記者会見   https://t.co/EvXr2FGR6o  https://t.co/RFa2KdjQao",5,48,135
2017-10-28,"02:24:26","sugawitter","菅 義偉","こんばんは。  先週、第４８回衆議院議員総選挙が行われました。 定数が１０議席減る中で、自民党は２８４議席を得て、引き続き自公連立政権で安定した政治基盤をいただきました。...  https://t.co/rvg0gTGawH",118,1185,2932
2017-10-27,"16:57:56","sugawitter","菅 義偉","こんにちは。  すが義偉事務所からのお知らせです。 明日、すが義偉が下記のテレビ番組に生出演いたします。  ＊＊＊＊＊＊＊＊＊＊ １０月２９日（日） 午前７：３０～７：５０頃 番組名：サンデーＬＩＶＥ チャンネル：テレビ朝日...  https://t.co/QB4Y2rqnDs",50,508,963
2017-10-27,"02:01:30","sugawitter","菅 義偉","菅義偉官房長官、日経平均株価２万２千円台回復で「アベノミクスの好循環を確実に」 【産経新聞　2017/10/27 17:42】...  https://t.co/BCHeL3Rn0a",19,296,663
2017-10-27,"01:59:24","sugawitter","菅 義偉","平成29年10月27日(金)午後-内閣官房長官記者会見   https://t.co/sv4DHnSR7i  https://t.co/zTXdBtK6Sq",2,22,74
2017-10-27,"01:59:01","sugawitter","菅 義偉","平成29年10月27日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・アンリ・ルクセンブルク大公国大公殿下及び同妃殿下の訪日について...  https://t.co/5Dcuevlw7r",0,29,89
2017-10-26,"01:40:31","sugawitter","菅 義偉","政府 来月１日に特別国会召集へ 会期は与野党で協議継続 【NHK 2017/10/26 17:04】...  https://t.co/xtSWe1Wjxi",17,136,287
2017-10-26,"01:19:10","sugawitter","菅 義偉","平成29年10月26日(木)午後-内閣官房長官記者会見   https://t.co/BdEDQwYy0Q  https://t.co/KT0iSUMBzC",2,40,94
2017-10-26,"01:18:41","sugawitter","菅 義偉","平成29年10月26日(木)午前-内閣官房長官記者会見   https://t.co/RZZbFfZbPr  https://t.co/KFWAQD0ASQ",3,36,92
2017-10-25,"03:08:03","sugawitter","菅 義偉","フィリピン大統領 ２９日から日本訪問 首脳会談へ 【NHK 2017/10/25 12:36】...  https://t.co/FmnVJPUem1",17,344,686
2017-10-25,"03:06:12","sugawitter","菅 義偉","平成29年10月25日(水)午後-内閣官房長官記者会見   https://t.co/DCf6aUSZoR  https://t.co/KtEpCDa4jL",2,36,109
2017-10-25,"03:05:42","sugawitter","菅 義偉","平成29年10月25日(水)午前-内閣官房長官記者会見  [冒頭発言] ・ロドリゴ・ドゥテルテ・フィリピン共和国大統領の来日について ・国際女性会議WAW!の開催について...  https://t.co/Im0Qev6PH0",1,66,167
2017-10-24,"01:26:10","sugawitter","菅 義偉","トランプ大統領、天皇皇后両陛下と会見へ 【JNN 2017/10/24】  菅官房長官は、来月、日本を初めて訪問するアメリカのトランプ大統領が天皇皇后両陛下と会見すると正式に発表しました。...  https://t.co/vM0Em2ROry",34,828,1363
2017-10-23,"04:39:26","sugawitter","菅 義偉","菅義偉官房長官「引き続き経済再生を最優先」　株価１５営業日連続上昇で 【産経新聞 2017/10/23 18:19】...  https://t.co/nbeFOR6jHC",16,204,491
2017-10-23,"04:37:12","sugawitter","菅 義偉","平成29年10月23日(月)午後-内閣官房長官記者会見   https://t.co/bwpBdSSSWU  https://t.co/1EQlIdKJoF",1,39,116
2017-10-23,"04:36:50","sugawitter","菅 義偉","平成29年10月23日(月)午前-内閣官房長官記者会見  [冒頭発言] ・ピーター・マーティン・クリスチャン・ミクロネシア連邦大統領の来日について...  https://t.co/opgfrzhHUV",0,36,148
2017-10-21,"07:58:52","sugawitter","菅 義偉","https://t.co/dNUOGyodVF",23,31,145
2017-10-21,"07:28:27","sugawitter","菅 義偉","https://t.co/KWWOqQR7Nc",5,82,207
2017-10-20,"06:32:18","sugawitter","菅 義偉","平成29年10月20日(金)午前-内閣官房長官記者会見   https://t.co/EgrwrHfxUN  https://t.co/qaAD5UMDvd",7,61,168
2017-10-18,"06:22:52","sugawitter","菅 義偉","平成29年10月18日(水)午前-内閣官房長官記者会見 （野上浩太郎内閣官房副長官）   https://t.co/jYJowLG1pk  https://t.co/ELNdIUruSC",7,36,134
2017-10-17,"06:34:44","sugawitter","菅 義偉","平成29年10月17日(火)午前-内閣官房長官記者会見 （野上浩太郎内閣官房副長官）   https://t.co/5mcWuYQiIL  https://t.co/SbE1l6MCYg",4,64,161
2017-10-16,"06:23:25","sugawitter","菅 義偉","平成29年10月16日(月)午前-内閣官房長官記者会見 （野上浩太郎内閣官房副長官）   https://t.co/vyxoYJoO5t  https://t.co/gLE1ICpfeh",10,73,209
2017-10-13,"06:20:30","sugawitter","菅 義偉","平成29年10月13日(金)午前-内閣官房長官記者会見（野上浩太郎内閣官房副長官）   https://t.co/OeH4NG1tES  https://t.co/g0UsKosQ2h",18,61,181
