date,time,username,name,tweet,tweet_en,replies_count,retweets_count,likes_count
2017-03-29,16:37:23,sugawitter,菅 義偉,【「英EU離脱」でタスクフォース招集】 FNN 2017/3/30 23:44  イギリスのEU(ヨーロッパ連合)離脱手続き開始にともなう日系企業支援のため、政府タスクフォース(作業部会)を招集する方針を示した。...  https://t.co/FQPyHNfzRj,"[ ""The British EU withdrawal"" in the Task Force convened] FNN 2017/3/30 23:44 United Kingdom of EU (European Union) for the Japanese companies support due to the withdrawal proceedings, a policy to convene a government Task Force (Working Group) Indicated. ... https://t.co/FQPyHNfzRj",4,41,55
2017-03-29,3:01:08,sugawitter,菅 義偉,【日米政府間で緊密に連携＝米ＷＨの破産法申請見通しで官房長官】 ロイター通信 2017/3/29 12:27...  https://t.co/kGeXM0nuFZ,[Chief Cabinet Secretary in the bankruptcy application prospect of working closely = US WH between Japan and the United States government] Reuters 2017/3/29 12:27 ... https://t.co/kGeXM0nuFZ,7,23,48
2017-03-29,2:59:04,sugawitter,菅 義偉,平成29年3月29日(水)午後-内閣官房長官記者会見   https://t.co/AlabDwr1CV  https://t.co/IhGN3LXx6T,2017 March 29 (Wednesday) afternoon - Chief Cabinet Secretary press conference https://t.co/AlabDwr1CV https://t.co/IhGN3LXx6T,1,16,27
2017-03-29,2:58:43,sugawitter,菅 義偉,平成29年3月29日(水)午前-内閣官房長官記者会見   https://t.co/0pxvhwq1ju  https://t.co/jdQYI1dM3r,2017 March 29 (Wednesday) morning - Chief Cabinet Secretary press conference https://t.co/0pxvhwq1ju https://t.co/jdQYI1dM3r,1,12,28
2017-03-28,2:40:38,sugawitter,菅 義偉,【菅官房長官「台湾との協力交流進める」】 FNN 2017/3/28 18:07  台湾との協力と交流を進めて行く考えを示した。...  https://t.co/KDWqOb11Wy,"[Kan Chief Cabinet Secretary ""promote cooperation exchanges with Taiwan""] showed the idea to promote the cooperation and exchanges between the FNN 2017/3/28 18:07 Taiwan. ... https://t.co/KDWqOb11Wy",33,459,590
2017-03-28,1:44:31,sugawitter,菅 義偉,【高浜原発３・４号機 再稼働認める判断 大阪高裁】 NHK 2017/3/28 16:57...  https://t.co/tU8ZkMc3wJ,[Takahamagenpatsu Units 3 and 4 re-activated admit judgment Osaka High Court] NHK 2017/3/28 16:57 ... https://t.co/tU8ZkMc3wJ,3,77,88
2017-03-28,1:35:17,sugawitter,菅 義偉,平成29年3月28日(火)午後-内閣官房長官記者会見   https://t.co/kF6rgonCBE  https://t.co/ipVgWeIGz4,2017 March 28 (Tuesday) afternoon - Chief Cabinet Secretary press conference https://t.co/kF6rgonCBE https://t.co/ipVgWeIGz4,1,16,35
2017-03-28,1:34:54,sugawitter,菅 義偉,平成29年3月28日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・独立行政法人の人事について   https://t.co/kEnSq3sfeF  https://t.co/Ovn1VSAOeS,2017 March 28 (Tuesday) morning - Chief Cabinet Secretary press conference [beginning remarks] · For Cabinet overview of the - for the personnel of the National Institute of https://t.co/kEnSq3sfeF https://t.co/ Ovn1VSAOeS,0,15,33
2017-03-27,1:30:48,sugawitter,菅 義偉,【菅長官「翁長知事に損害賠償請求も」、辺野古埋め立て承認「撤回」で】 JNN 2017/3/27 13:50...  https://t.co/K5jlWBEH4h,"[Kan Secretary ""Onaga also claim for damages to the Governor"", in the Henoko landfill approval ""withdraw""] JNN 2017/3/27 13:50 ... https://t.co/K5jlWBEH4h",37,541,491
2017-03-27,1:28:28,sugawitter,菅 義偉,【稀勢の里優勝「相撲の歴史に残る二番」　菅長官】 朝日新聞 2017/3/27 14:55...  https://t.co/zp5gnzV4tZ,"[Marezei Sato won Kan Secretary ""double-dip in the history of sumo""] Asahi Shimbun 2017/3/27 14:55 ... https://t.co/zp5gnzV4tZ",3,55,115
2017-03-27,1:27:33,sugawitter,菅 義偉,【菅官房長官「被害状況の把握と救助に全力」】 読売新聞 2017/3/27 13:46...  https://t.co/RRbquO08A3,"[Kan Chief Cabinet Secretary ""our best to grasp the rescue of the damage situation""] Yomiuri Shimbun 2017/3/27 13:46 ... https://t.co/RRbquO08A3",0,21,38
2017-03-27,1:26:27,sugawitter,菅 義偉,【【森友学園問題】菅義偉官房長官、「民進党において説明されるのではないか」メールに辻元清美氏の名前記述】 産経新聞 2017/3/27 13:17...  https://t.co/EvJAl6983b,"[[Moritomo school problem] Yoshihide Suga Chief Cabinet Secretary, the name description of Mr. Kiyomi Tsujimoto in the mail ""to a or not is described in the Democratic Progressive Party""] Sankei Shimbun 2017/3/27 13:17 ... https: // t .co / EvJAl6983b",16,298,260
2017-03-27,1:15:47,sugawitter,菅 義偉,平成29年3月27日(月)午後-内閣官房長官記者会見   https://t.co/fxm47089Q2  https://t.co/iHSO4l3cuY,2017 March 27 (Monday) afternoon - Chief Cabinet Secretary press conference https://t.co/fxm47089Q2 https://t.co/iHSO4l3cuY,1,21,35
2017-03-27,1:15:25,sugawitter,菅 義偉,平成29年3月27日(月)午前-内閣官房長官記者会見   https://t.co/ktsPPf3U30  https://t.co/CWwASsnOzv,2017 March 27 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/ktsPPf3U30 https://t.co/CWwASsnOzv,0,26,36
2017-03-26,16:17:25,sugawitter,菅 義偉,【「旧吉田 茂邸」再建記念式典開かれる】 FNN 2017/3/26 20:04  焼失した「旧吉田 茂邸」の再建を記念した式典が行われた。 神奈川・大磯町で、2009年に、火事で全焼した吉田 茂元首相のかつての邸宅「旧吉田...  https://t.co/AhdVyupgIo,"[ ""Old Yoshida Shigerutei"" reconstruction commemoration ceremony held is] FNN 2017/3/26 20:04 burned down the ceremony to commemorate the reconstruction of the ""old Yoshida Shigerutei"" has been performed. In Kanagawa, Oiso-machi, in 2009, the former mansion of the burned down the Yoshida Shigerumoto prime minister in a fire ""old Yoshida ... https://t.co/AhdVyupgIo",3,75,123
2017-03-24,16:25:47,sugawitter,菅 義偉,&lt;今週の1枚&gt;【地方創生人材支援制度派遣者激励式_20170324】,& Lt; 1 piece of this week & gt; [local creation personnel support system dispatched encouragement formula _20170324],6,15,39
2017-03-24,1:14:32,sugawitter,菅 義偉,【官房長官、ハガティ氏指名を歓迎　次期駐日米大使  】 日本経済新聞 2017/3/24 11:04...  https://t.co/57crdBk6Ba,"[Chief Cabinet Secretary, welcome next Ambassador US Ambassador Hagerty Mr. nomination] Nihon Keizai Shimbun 2017/3/24 11:04 ... https://t.co/57crdBk6Ba",4,23,53
2017-03-24,1:13:11,sugawitter,菅 義偉,平成29年3月24日(金)午後-内閣官房長官記者会見   https://t.co/ldTOzoDG44  https://t.co/Y6sGPkcWqG,2017 March 24 (Friday) afternoon - Chief Cabinet Secretary press conference https://t.co/ldTOzoDG44 https://t.co/Y6sGPkcWqG,0,21,29
2017-03-24,1:12:44,sugawitter,菅 義偉,平成29年3月24日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・南スーダンＰＫＯ派遣中の自衛隊部隊について ・内閣の人事について...  https://t.co/Il5D9DOwfS,"2017 March 24 (Friday) morning - Chief Cabinet Secretary press conference [beginning remarks] · For Cabinet overview of, for South Sudan Self-Defense Forces troops in PKO dispatch and the Cabinet of Human Resources ... https: // t. co / Il5D9DOwfS",0,24,39
2017-03-23,16:22:28,sugawitter,菅 義偉,【ＡＩＩＢの動向注視＝菅官房長官】 時事通信 2017/3/24 18:20...  https://t.co/l2Ps3KTTuv,Newsletter [trend gaze = Kan Chief Cabinet Secretary of AIIB] 2017/3/24 18:20 ... https://t.co/l2Ps3KTTuv,0,23,31
2017-03-23,16:20:50,sugawitter,菅 義偉,平成29年3月23日(木)午後-内閣官房長官記者会見   https://t.co/mntPAwcJ8n  https://t.co/WNRnqMNh6d,2017 March 23 (Thursday) afternoon - Chief Cabinet Secretary press conference https://t.co/mntPAwcJ8n https://t.co/WNRnqMNh6d,0,19,25
2017-03-23,16:20:32,sugawitter,菅 義偉,平成29年3月23日(木)午前-内閣官房長官記者会見   https://t.co/W6uf4CwjmG  https://t.co/TczTHZlNmO,2017 March 23 (Thursday) morning - Chief Cabinet Secretary press conference https://t.co/W6uf4CwjmG https://t.co/TczTHZlNmO,0,17,22
2017-03-22,1:13:11,sugawitter,菅 義偉,【北朝鮮の動向「最大限の監視態勢で注視」】 NNN 2017/3/22 14:28...  https://t.co/p3n5BdVcA2,"[North Korea trends ""gaze at full monitoring posture""] NNN 2017/3/22 14:28 ... https://t.co/p3n5BdVcA2",5,63,78
2017-03-22,1:11:48,sugawitter,菅 義偉,平成29年3月22日(水)午後-内閣官房長官記者会見   https://t.co/mWK3KQ7hPp  https://t.co/eQobRcoVep,2017 March 22 (Wednesday) afternoon - Chief Cabinet Secretary press conference https://t.co/mWK3KQ7hPp https://t.co/eQobRcoVep,0,14,27
2017-03-22,1:11:26,sugawitter,菅 義偉,平成29年3月22日(水)午前-内閣官房長官記者会見   https://t.co/zaHVBoyGiX  https://t.co/l2ZrrMk9AA,2017 March 22 (Wednesday) morning - Chief Cabinet Secretary press conference https://t.co/zaHVBoyGiX https://t.co/l2ZrrMk9AA,0,10,20
2017-03-21,1:25:39,sugawitter,菅 義偉,【官房長官「正確な情報発信に努力」　日本の食品巡る中国報道に】 日本経済新聞 2017/3/21 17:19...  https://t.co/czhQCObDWu,"[Chief Cabinet Secretary to ""accurate information effort in the outgoing"" Japanese food over China coverage] Nihon Keizai Shimbun 2017/3/21 17:19 ... https://t.co/czhQCObDWu",2,23,45
2017-03-21,1:13:13,sugawitter,菅 義偉,【朴槿恵前大統領の出頭　菅義偉官房長官「見守りたい」　岸田文雄外相「注視していく」】 産経新聞 2017/3/21 16:59...  https://t.co/kAjq5v36gT,"[Park Geun former President of appearance Yoshihide Suga Chief Cabinet Secretary ""I want to watch"" Fumio Kishida Foreign Minister ""continue to watch""] Sankei Shimbun 2017/3/21 16:59 ... https://t.co/kAjq5v36gT",2,21,30
2017-03-21,1:10:05,sugawitter,菅 義偉,【「テロ等準備罪」法案を閣議決定】 FNN 2017/3/21 12:31  政府は、重大な組織犯罪を準備段階で処罰する「テロ等準備罪」を柱とした組織犯罪処罰法改正案を21日朝、閣議決定した。...  https://t.co/f6AqVEbpxu,"[ ""Terrorism, such as preparation crime"" bill the Cabinet decision] FNN 2017/3/21 12:31 government, to punish the serious organized crime in the preparation stage ""terrorism, such as preparing crime"" and a pillar was organized crime punishment law amendment 21 days morning, was approved by the Cabinet. ... https://t.co/f6AqVEbpxu",14,197,204
2017-03-21,1:09:22,sugawitter,菅 義偉,【AV出演強要やJKビジネス　政府が取り締まり強化へ】 ANN 2017/3/21 11:58...  https://t.co/WdZurkRkx3,[To the AV appeared forced and JK business government crackdown strengthening] ANN 2017/3/21 11:58 ... https://t.co/WdZurkRkx3,13,79,93
2017-03-21,1:06:43,sugawitter,菅 義偉,【G20、マクロ・為替でこれまでのコミットメント確認＝官房長官】 ロイター通信 2017/3/21 11:00...  https://t.co/ohNpXRIJ8P,"[G20, so far the commitment confirmed by macro-exchange = Chief Cabinet Secretary] Reuters 2017/3/21 11:00 ... https://t.co/ohNpXRIJ8P",1,21,37
2017-03-21,1:05:14,sugawitter,菅 義偉,平成29年3月21日(火)午後-内閣官房長官記者会見   https://t.co/dccCMEeC6T  https://t.co/BgCL9PF8wo,2017 March 21 (Tuesday) afternoon - Chief Cabinet Secretary press conference https://t.co/dccCMEeC6T https://t.co/BgCL9PF8wo,0,13,21
2017-03-21,1:04:53,sugawitter,菅 義偉,平成29年3月21日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について   https://t.co/mxJYgkfaRW  https://t.co/pwd70xzsXn,2017 March 21 (Tuesday) morning - Chief Cabinet Secretary press conference [beginning remarks] of-Cabinet overview https://t.co/mxJYgkfaRW https://t.co/pwd70xzsXn,0,13,21
2017-03-18,1:43:41,sugawitter,菅 義偉,こんにちは。  今日、横羽線の生麦ジャンクションと第三京浜の横浜港北ジャンクションを結ぶ「横浜北線」が開通し、その開通式に出席しました。 開通によって、横浜市北部から市内中心部などへの所要時間が約10分短縮されます。...  https://t.co/KEuk7ZIjSs,"Hello. Today, connecting Namamugi junction and the third Keihin Yokohama Kohoku junction of Yokohane line ""Yokohama Northern Line"" was opened, I attended the opening ceremony. Opened by the required time will be reduced by about 10 minutes to, such as the city center from the northern part of Yokohama. ... https://t.co/KEuk7ZIjSs",7,104,165
2017-03-17,16:44:43,sugawitter,菅 義偉,&lt;今週の1枚&gt; 【内閣サイバーセキュリティセンター主催サイバーEKIDEN表彰式_20170317】,& Lt; 1 piece of this week & gt; [Cabinet Cyber ​​Security Center sponsored cyber EKIDEN awards ceremony _20170317],0,12,26
2017-03-17,1:20:03,sugawitter,菅 義偉,【陛下退位　「特例法で」国会の提言書を首相に】 FNN 2017/3/17 16:22  天皇陛下の退位をめぐり、衆参両院の正副議長は、今の陛下の退位を特例法で認める、国会としての提言書を安倍首相に手渡した。...  https://t.co/TMi04mBBin,"Tour of the abdication of FNN 2017/3/17 16:22 Emperor [Majesty abdication ""in the special law,"" the National Assembly of the proposal book to the Prime Minister], vice chairman of both houses of the Diet will recognize the abdication of now of His Majesty in the Special Law, He handed the proposal book as a parliament to Prime Minister Abe. ... https://t.co/TMi04mBBin",3,48,69
2017-03-17,1:18:37,sugawitter,菅 義偉,【安倍首相、欧州４カ国を歴訪へ　１９～２２日　菅官房長官が正式発表】 産経新聞 2017/3/17 11:43...  https://t.co/vLp3xH8H2v,"[Prime Minister Shinzo Abe, four European countries 19-22 days, but Chief Cabinet Secretary officially announced to tour] Sankei Shimbun 2017/3/17 11:43 ... https://t.co/vLp3xH8H2v",1,39,48
2017-03-17,1:17:45,sugawitter,菅 義偉,平成29年3月17日(金)午後-内閣官房長官記者会見   https://t.co/8gWk9m93JF  https://t.co/8utQ9A1ZsF,2017 March 17 (Friday) afternoon - Chief Cabinet Secretary press conference https://t.co/8gWk9m93JF https://t.co/8utQ9A1ZsF,0,13,18
2017-03-17,0:57:05,sugawitter,菅 義偉,平成29年3月17日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・安倍総理のドイツ・フランス・ＥＵ及びイタリア訪問について ・ＩＲ推進本部の設置について...  https://t.co/axuocmdAqZ,"2017 March 17 (Friday) morning - Chief Cabinet Secretary press conference [beginning remarks] · For Cabinet overview of Abe for the Prime Minister of Germany, France · EU and Italy visit, for the installation of the IR Promotion Division ... https : //t.co/axuocmdAqZ",0,22,31
2017-03-16,1:11:56,sugawitter,菅 義偉,【今後も米金利の動向を最大限注視＝米利上げで菅官房長官】 ロイター通信 2017/3/16 12:21...  https://t.co/nXYiONCHmv,[Kan Chief Cabinet Secretary with maximum attention = US rate hike the trend of US interest rates is also the future] Reuters 2017/3/16 12:21 ... https://t.co/nXYiONCHmv,1,17,32
2017-03-16,1:10:38,sugawitter,菅 義偉,【働き方改革、経済界に協力要請　官房長官が経団連会長と懇談】 日本経済新聞 2017/3/16 10:18...  https://t.co/ZegVL4aXdB,"[Work style reform, round-table request for cooperation Chief Cabinet Secretary to the business community and the Keidanren chairman] Nihon Keizai Shimbun 2017/3/16 10:18 ... https://t.co/ZegVL4aXdB",1,11,29
2017-03-16,1:09:17,sugawitter,菅 義偉,平成29年3月16日(木)午後-内閣官房長官記者会見   https://t.co/OP3oL3RBbB  https://t.co/dPf4jsyWGv,2017 March 16 (Thursday) afternoon - Chief Cabinet Secretary press conference https://t.co/OP3oL3RBbB https://t.co/dPf4jsyWGv,1,22,24
2017-03-16,0:44:18,sugawitter,菅 義偉,平成29年3月16日(木)午前-内閣官房長官記者会見   https://t.co/b8ZYxRfcUN  https://t.co/mNFPhXE0Hq,2017 March 16 (Thursday) morning - Chief Cabinet Secretary press conference https://t.co/b8ZYxRfcUN https://t.co/mNFPhXE0Hq,0,27,26
2017-03-15,16:19:19,sugawitter,菅 義偉,【沖縄の新副知事、菅長官と初会談　普天間めぐり会議要望】 朝日新聞 2017/3/16 23:24...  https://t.co/gYwkd4GTRN,"[Okinawa new Vice Governor, the Secretary and the first meeting Futenma Tour of meeting demand but] Asahi Shimbun 2017/3/16 23:24 ... https://t.co/gYwkd4GTRN",2,11,19
2017-03-15,1:18:54,sugawitter,菅 義偉,【官房長官 “日本が第一の標的”日米経済対話で議論】 NHK 2017/3/15 11:55...  https://t.co/aDsuuKJe78,"[Chief Cabinet Secretary ""Japan is the first target"" discussed in the Japan-US Economic Dialogue] NHK 2017/3/15 11:55 ... https://t.co/aDsuuKJe78",3,22,34
